Rank,Player,Nationality,Position,Age,Birth_Year,Matches_Played,Games_Started,Minutes,X90s_Played,Goals_Per_90,Assists_Per_90,Goals_Plus_Assists_Per_90,Non_Penalty_Goals_Per_90,Non_Penalty_Goals_Plus_Assists_Per_90,Expected_Goals_Per_90,Exp_Assisted_Goals_Per_90,Exp_Goals_Plus_Exp_Assists_Per_90,Non_Penalty_xG_Per_90,Non_Penalty_xG_Plus_Exp_Assists_Per_90,Progressive_Carries_Per_90,Progressive_Passes_Per_90,Progressive_Passes_Received_Per_90,Yellow_Cards_Per_90,Red_Cards_Per_90,Penalties_Attempted_Per_90,Tackles_Per_90,Tackles_Won_Per_90,Tackles_Def_3rd_Per_90,Tackles_Mid_3rd_Per_90,Tackles_Att_3rd_Per_90,Dribblers_Tackled_Per_90,Dribbles_Challenged_Per_90,Challenges_Lost_Per_90,Blocks_Per_90,Shots_Blocked_Per_90,Passes_Blocked_Per_90,Interceptions_Per_90,Tackles_Plus_Interceptions_Per_90,Clearances_Per_90,Errors_Leading_To_Shot_Per_90,name_key_1,comp_key_1,player_market_value_euro,current_club,comp_name,player_url,Main_Position,tactical_roles_kmeans,tactical_roles_hdbscan,tactical_role_name,umap_x,umap_y,hdbscan_probabilities,model_label
1897,Tanguy Nianzou,fr FRA,DF,22,2002,6,6,518,5.8,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.6896551724137931,1.7241379310344829,0.0,0.5172413793103449,0.1724137931034483,0.0,1.206896551724138,0.8620689655172414,1.0344827586206895,0.0,0.1724137931034483,0.8620689655172414,1.0344827586206895,0.1724137931034483,0.1724137931034483,0.0,0.1724137931034483,1.3793103448275863,2.586206896551724,4.655172413793103,0.0,TANGUY NIANZOU,TANGUY NIANZOU_2002,1500000.0,Sevilla FC,LaLiga,https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996,DF,3,1,Traditional Centre Backs / Blockers ,9.556546,8.272212,0.8114005143990708,2
2578,Tanner Tessmann,us USA,MF,22,2001,25,13,1234,13.7,0.07,0.0,0.07,0.07,0.07,0.07,0.05,0.11,0.07,0.11,0.8029197080291971,4.087591240875913,1.9708029197080288,0.218978102189781,0.0,0.0,1.8248175182481752,1.094890510948905,0.8029197080291971,0.7299270072992701,0.291970802919708,0.8759124087591241,1.8248175182481752,0.9489051094890512,0.9489051094890512,0.5109489051094891,0.437956204379562,1.3868613138686132,3.2116788321167884,2.1167883211678835,0.072992700729927,TANNER TESSMANN,TANNER TESSMANN_2001,6000000.0,Olympique Lyon,Ligue 1,https://www.transfermarkt.com/tanner-tessmann/profil/spieler/670096,MF,4,-1,Hybrid Players,7.893419,5.9832926,0.0,0
1447,Tariq Lamptey,gh GHA,DF,23,2000,15,10,860,9.6,0.21,0.21,0.42,0.21,0.42,0.04,0.08,0.12,0.04,0.12,3.333333333333333,1.4583333333333337,4.6875,0.0,0.0,0.0,1.7708333333333337,1.1458333333333337,0.8333333333333334,0.9375,0.0,0.9375,2.604166666666667,1.6666666666666667,1.5625,0.7291666666666667,0.8333333333333334,0.7291666666666667,2.5,2.395833333333333,0.1041666666666666,TARIQ LAMPTEY,TARIQ LAMPTEY_2000,11000000.0,ACF Fiorentina,Premier League,https://www.transfermarkt.com/tariq-lamptey/profil/spieler/504148,DF,1,5,Fullback / Wingbacks / Overlappers,6.0654926,4.7050667,0.7911667105330723,6
1130,Taylor Harwood-Bellis,eng ENG,DF,22,2002,34,32,2825,31.4,0.03,0.0,0.03,0.03,0.03,0.06,0.03,0.09,0.06,0.09,0.9235668789808916,3.980891719745223,0.286624203821656,0.286624203821656,0.0,0.0,0.89171974522293,0.6369426751592357,0.4140127388535032,0.3821656050955414,0.0955414012738853,0.6050955414012739,1.1146496815286624,0.5095541401273885,2.070063694267516,1.3694267515923568,0.7006369426751593,0.9554140127388536,1.8471337579617837,4.490445859872612,0.1910828025477707,TAYLOR HARWOOD-BELLIS,TAYLOR HARWOOD-BELLIS_2002,22000000.0,Southampton FC,Premier League,https://www.transfermarkt.com/taylor-harwood-bellis/profil/spieler/503977,DF,3,1,Traditional Centre Backs / Blockers ,10.842225,7.8670115,0.7910329886818936,2
2580,Teddy Teuma,mt MLT,MF,30,1993,17,9,750,8.3,0.12,0.0,0.12,0.0,0.0,0.17,0.13,0.3,0.07,0.21,1.0843373493975903,5.662650602409638,4.096385542168674,0.1204819277108433,0.0,0.1204819277108433,2.1686746987951806,1.2048192771084336,0.7228915662650601,0.7228915662650601,0.7228915662650601,0.8433734939759036,3.012048192771084,2.1686746987951806,1.4457831325301205,0.2409638554216867,1.2048192771084336,1.4457831325301205,3.614457831325301,0.9638554216867468,0.1204819277108433,TEDDY TEUMA,TEDDY TEUMA_1993,3000000.0,Standard Liège,Ligue 1,https://www.transfermarkt.com/teddy-teuma/profil/spieler/409153,MF,1,3,Ball Winners / Enforcers / Press Specialists,7.30997,3.9919233,0.9126534588937472,4
1791,Tete Morente,es ESP,"FW,MF",27,1996,31,23,2021,22.5,0.13,0.09,0.22,0.13,0.22,0.13,0.07,0.2,0.13,0.2,2.1333333333333333,4.533333333333333,6.4,0.2222222222222222,0.0,0.0,1.2,0.7555555555555555,0.4444444444444444,0.4888888888888889,0.2666666666666666,0.4444444444444444,1.6,1.1555555555555554,0.7111111111111111,0.0444444444444444,0.6666666666666666,0.6222222222222222,1.8222222222222224,1.3777777777777778,0.0444444444444444,TETE MORENTE,TETE MORENTE_1996,2000000.0,Elche CF,Serie A,https://www.transfermarkt.com/tete-morente/profil/spieler/339816,FW,4,4,Wingers / Ball Carriers,4.0386634,5.052404,0.783247059827855,5
1393,Teun Koopmeiners,nl NED,"MF,FW",26,1998,28,23,1994,22.2,0.14,0.14,0.27,0.14,0.27,0.17,0.13,0.3,0.17,0.3,1.4414414414414416,4.009009009009009,5.7207207207207205,0.1351351351351351,0.0,0.0,1.4414414414414416,0.7207207207207208,0.2702702702702703,0.8558558558558559,0.3153153153153153,0.4504504504504504,1.351351351351351,0.9009009009009008,1.6216216216216215,0.6306306306306306,0.990990990990991,0.3603603603603604,1.8018018018018016,1.1711711711711712,0.0900900900900901,TEUN KOOPMEINERS,TEUN KOOPMEINERS_1998,35000000.0,Juventus FC,Serie A,https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518,MF,4,6,Box-box / All rounder,4.8043094,5.5629687,1.0,7
203,Theo Bair,ca CAN,FW,24,1999,29,11,939,10.4,0.19,0.1,0.29,0.19,0.29,0.29,0.11,0.4,0.29,0.4,1.4423076923076923,1.5384615384615383,4.038461538461538,0.0961538461538461,0.0,0.0,0.3846153846153846,0.2884615384615384,0.0961538461538461,0.1923076923076923,0.0961538461538461,0.0,0.1923076923076923,0.1923076923076923,0.5769230769230769,0.1923076923076923,0.3846153846153846,0.2884615384615384,0.673076923076923,0.9615384615384616,0.0,THEO BAIR,THEO BAIR_1999,1800000.0,FC Lausanne-Sport,Ligue 1,https://www.transfermarkt.com/theo-bair/profil/spieler/501709,FW,0,0,Goals Scorers / Finishers,1.4385114,7.079626,0.772564343597294,1
1151,Theo Hernández,fr FRA,DF,26,1997,33,30,2696,30.0,0.13,0.1,0.23,0.13,0.23,0.09,0.16,0.25,0.06,0.22,3.1,4.4,4.933333333333334,0.1333333333333333,0.0333333333333333,0.0333333333333333,1.2,0.9333333333333332,0.7666666666666667,0.3333333333333333,0.1,0.7,1.3,0.6,0.8333333333333334,0.3333333333333333,0.5,0.5666666666666667,1.7666666666666666,2.5,0.1,THEO HERNANDEZ,THEO HERNANDEZ_1997,35000000.0,Al-Hilal SFC,Serie A,https://www.transfermarkt.com/theo-hernandez/profil/spieler/339808,DF,4,6,Box-box / All rounder,4.944564,6.1555424,0.9780514245874793,7
91,Thiago Almada,ar ARG,"MF,FW",23,2001,16,9,951,10.6,0.09,0.38,0.47,0.09,0.47,0.19,0.25,0.44,0.19,0.44,3.5849056603773586,9.150943396226417,4.716981132075472,0.2830188679245283,0.0,0.0,1.3207547169811322,0.7547169811320755,0.6603773584905661,0.4716981132075472,0.1886792452830188,0.6603773584905661,1.981132075471698,1.3207547169811322,0.1886792452830188,0.0,0.1886792452830188,0.6603773584905661,1.981132075471698,0.5660377358490566,0.2830188679245283,THIAGO ALMADA,THIAGO ALMADA_2001,25000000.0,Atlético de Madrid,Ligue 1,https://www.transfermarkt.com/thiago-almada/profil/spieler/576028,MF,2,2,Creators / Deep Lying Playmakers / Tempo Dictators,4.5673804,3.3538425,1.0,3
249,Thierno Barry,fr FRA,FW,21,2002,35,25,2323,25.8,0.43,0.15,0.58,0.39,0.54,0.48,0.11,0.6,0.45,0.57,1.7054263565891472,1.0465116279069766,4.8062015503875966,0.1550387596899224,0.0,0.0387596899224806,0.4263565891472868,0.3100775193798449,0.0775193798449612,0.193798449612403,0.1550387596899224,0.1550387596899224,0.3875968992248061,0.2325581395348837,0.5813953488372093,0.0775193798449612,0.5038759689922481,0.0,0.4263565891472868,0.7364341085271318,0.0,THIERNO BARRY,THIERNO BARRY_2002,20000000.0,Everton FC,LaLiga,https://www.transfermarkt.com/thierno-barry/profil/spieler/937941,FW,0,0,Goals Scorers / Finishers,0.4430276,6.430055,0.7256186319660083,1
604,Thierry Correia,pt POR,DF,25,1999,11,9,768,8.5,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,1.8823529411764703,5.176470588235294,5.647058823529412,0.1176470588235294,0.0,0.0,3.176470588235294,2.117647058823529,2.235294117647059,0.5882352941176471,0.3529411764705882,1.5294117647058822,2.7058823529411766,1.1764705882352942,1.1764705882352942,0.1176470588235294,1.0588235294117647,0.4705882352941176,3.647058823529412,2.117647058823529,0.0,THIERRY CORREIA,THIERRY CORREIA_1999,3000000.0,Valencia CF,LaLiga,https://www.transfermarkt.com/thierry-correia/profil/spieler/367466,DF,1,3,Ball Winners / Enforcers / Press Specialists,6.98477,3.6407065,0.9900549742134934,4
648,Thijs Dallinga,nl NED,FW,23,2000,31,11,1154,12.8,0.23,0.16,0.39,0.23,0.39,0.33,0.05,0.38,0.33,0.38,0.703125,1.328125,6.5625,0.078125,0.0,0.0,0.78125,0.390625,0.0,0.3125,0.46875,0.234375,0.234375,0.0,0.78125,0.078125,0.703125,0.078125,0.859375,1.015625,0.078125,THIJS DALLINGA,THIJS DALLINGA_2000,12000000.0,Bologna FC 1909,Serie A,https://www.transfermarkt.com/thijs-dallinga/profil/spieler/538964,FW,0,0,Goals Scorers / Finishers,1.3808719,7.0175962,0.8328760622783495,1
1334,Thilo Kehrer,de GER,DF,27,1996,27,27,2383,26.5,0.15,0.0,0.15,0.15,0.15,0.06,0.01,0.07,0.06,0.07,0.6037735849056604,5.245283018867925,0.0754716981132075,0.0377358490566037,0.0,0.0,1.3962264150943395,0.8679245283018868,0.981132075471698,0.4150943396226415,0.0,0.8301886792452831,1.4339622641509433,0.6037735849056604,0.6792452830188679,0.3773584905660377,0.3018867924528302,1.3584905660377358,2.7547169811320757,4.264150943396227,0.0377358490566037,THILO KEHRER,THILO KEHRER_1996,20000000.0,AS Monaco,Ligue 1,https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948,DF,3,1,Traditional Centre Backs / Blockers ,8.866493,8.18378,0.8828425895552805,2
1418,Thomas Kristensen,dk DEN,DF,22,2002,24,19,1754,19.5,0.05,0.0,0.05,0.05,0.05,0.05,0.02,0.06,0.05,0.06,0.9743589743589745,3.897435897435898,0.9743589743589745,0.2564102564102564,0.0,0.0,1.5897435897435896,1.0769230769230769,0.8205128205128205,0.5641025641025641,0.2051282051282051,1.0256410256410255,1.641025641025641,0.6153846153846154,0.9230769230769232,0.6666666666666666,0.2564102564102564,1.0769230769230769,2.6666666666666665,4.102564102564102,0.1025641025641025,THOMAS KRISTENSEN,THOMAS KRISTENSEN_2002,6000000.0,Udinese Calcio,Serie A,https://www.transfermarkt.com/thomas-kristensen/profil/spieler/698259,DF,3,1,Traditional Centre Backs / Blockers ,8.87214,7.3664074,0.7330396099268209,2
1733,Thomas Meunier,be BEL,DF,32,1991,30,21,1928,21.4,0.09,0.0,0.09,0.09,0.09,0.09,0.03,0.12,0.09,0.12,2.990654205607477,6.3551401869158894,6.91588785046729,0.2336448598130841,0.0,0.0,2.476635514018692,1.7757009345794394,1.4953271028037385,0.7009345794392524,0.2803738317757009,1.5420560747663552,2.2897196261682247,0.7476635514018692,0.9813084112149534,0.3738317757009346,0.6074766355140188,1.588785046728972,4.065420560747664,2.990654205607477,0.0,THOMAS MEUNIER,THOMAS MEUNIER_1991,2000000.0,LOSC Lille,Ligue 1,https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986,DF,1,3,Ball Winners / Enforcers / Press Specialists,8.306637,4.522086,0.7406252650338302,4
1817,Thomas Müller,de GER,"MF,FW",34,1989,30,12,1225,13.6,0.07,0.29,0.37,0.07,0.37,0.28,0.21,0.49,0.28,0.49,1.7647058823529411,3.6764705882352944,10.514705882352942,0.2205882352941176,0.0,0.0,0.5882352941176471,0.3676470588235294,0.1470588235294117,0.2205882352941176,0.2205882352941176,0.2941176470588235,1.1764705882352942,0.8823529411764706,0.7352941176470589,0.0,0.7352941176470589,0.1470588235294117,0.7352941176470589,1.0294117647058825,0.0,THOMAS MULLER,THOMAS MULLER_1989,6000000.0,Vancouver Whitecaps FC,Bundesliga,https://www.transfermarkt.com/thomas-muller/profil/spieler/58358,MF,2,4,Wingers / Ball Carriers,2.0277722,3.7430396,0.7606362920394317,5
2045,Thomas Partey,gh GHA,"MF,DF",31,1993,35,31,2797,31.1,0.13,0.06,0.19,0.13,0.19,0.07,0.07,0.14,0.07,0.14,1.157556270096463,5.948553054662379,1.5434083601286173,0.1286173633440514,0.0,0.0,2.8617363344051445,1.7041800643086815,0.8360128617363344,1.2540192926045015,0.7717041800643086,1.4790996784565915,2.443729903536977,0.9646302250803858,0.932475884244373,0.2893890675241157,0.6430868167202572,1.12540192926045,3.9871382636655945,1.5755627009646302,0.1286173633440514,THOMAS PARTEY,THOMAS PARTEY_1993,14000000.0,Villarreal CF,Premier League,https://www.transfermarkt.com/thomas-partey/profil/spieler/230784,MF,1,-1,Hybrid Players,8.050811,5.03899,0.0,0
2299,Théo Sainte-Luce,fr FRA,DF,25,1998,16,11,1018,11.3,0.09,0.0,0.09,0.09,0.09,0.1,0.07,0.17,0.1,0.17,1.6814159292035398,1.9469026548672568,2.9203539823008846,0.2654867256637168,0.0,0.0,2.1238938053097343,0.9734513274336284,1.415929203539823,0.3539823008849557,0.3539823008849557,1.415929203539823,2.9203539823008846,1.5044247787610618,1.415929203539823,0.3539823008849557,1.0619469026548671,1.0619469026548671,3.1858407079646014,2.9203539823008846,0.0884955752212389,THEO SAINTE-LUCE,THEO SAINTE-LUCE_1998,800000.0,Montpellier HSC,Ligue 1,https://www.transfermarkt.com/theo-sainte-luce/profil/spieler/537127,DF,1,3,Ball Winners / Enforcers / Press Specialists,7.561532,3.6939127,1.0,4
2605,Tiago Tomás,pt POR,"FW,MF",22,2002,32,23,1884,20.9,0.29,0.05,0.33,0.29,0.33,0.26,0.13,0.38,0.26,0.38,1.4832535885167466,2.392344497607656,5.980861244019139,0.3349282296650718,0.0,0.0,1.5789473684210529,0.9090909090909092,0.7177033492822967,0.5263157894736843,0.3349282296650718,0.7177033492822967,1.674641148325359,0.9569377990430624,0.8133971291866029,0.1913875598086124,0.6220095693779905,0.430622009569378,2.009569377990431,0.9090909090909092,0.0,TIAGO TOMAS,TIAGO TOMAS_2002,12000000.0,VfB Stuttgart,Bundesliga,https://www.transfermarkt.com/tiago-tomas/profil/spieler/616344,FW,0,-1,Hybrid Players,3.3526847,5.855685,0.0,0
1917,Tijjani Noslin,nl NED,"FW,MF",25,1999,30,8,861,9.6,0.21,0.21,0.42,0.21,0.42,0.21,0.17,0.38,0.21,0.38,1.3541666666666667,1.6666666666666667,5.833333333333334,0.2083333333333333,0.0,0.0,0.625,0.5208333333333334,0.2083333333333333,0.1041666666666666,0.3125,0.1041666666666666,0.8333333333333334,0.7291666666666667,1.5625,0.1041666666666666,1.4583333333333337,0.1041666666666666,0.7291666666666667,0.7291666666666667,0.0,TIJJANI NOSLIN,TIJJANI NOSLIN_1999,7500000.0,SS Lazio,Serie A,https://www.transfermarkt.com/tijjani-noslin/profil/spieler/457736,FW,0,0,Goals Scorers / Finishers,2.2868617,6.953975,0.6584520923719164,1
2193,Tijjani Reijnders,nl NED,MF,26,1998,37,36,3128,34.8,0.29,0.12,0.4,0.29,0.4,0.22,0.1,0.32,0.22,0.32,3.189655172413793,6.609195402298851,3.477011494252874,0.0574712643678161,0.028735632183908,0.0,0.7471264367816093,0.3735632183908046,0.1724137931034483,0.4022988505747126,0.1724137931034483,0.2873563218390805,0.7471264367816093,0.4597701149425288,0.632183908045977,0.1149425287356322,0.5172413793103449,1.091954022988506,1.8390804597701151,0.8045977011494253,0.0574712643678161,TIJJANI REIJNDERS,TIJJANI REIJNDERS_1998,60000000.0,Manchester City,Premier League,https://www.transfermarkt.com/tijjani-reijnders/profil/spieler/460939,MF,4,-1,Hybrid Players,3.8253224,4.320676,0.0,0
1215,Tim Iroegbunam,eng ENG,MF,21,2003,18,5,574,6.4,0.0,0.16,0.16,0.0,0.16,0.04,0.03,0.07,0.04,0.07,1.25,2.34375,1.40625,0.625,0.0,0.0,4.53125,2.1875,2.1875,1.5625,0.78125,2.1875,3.59375,1.40625,2.8125,0.625,2.1875,2.5,7.03125,1.875,0.15625,TIM IROEGBUNAM,TIM IROEGBUNAM_2003,9000000.0,Everton FC,Premier League,https://www.transfermarkt.com/tim-iroegbunam/profil/spieler/696589,MF,1,3,Ball Winners / Enforcers / Press Specialists,7.7762675,3.0932462,0.8579036669997768,4
1365,Tim Kleindienst,de GER,FW,28,1995,31,31,2737,30.4,0.53,0.23,0.76,0.49,0.72,0.45,0.2,0.65,0.39,0.59,1.480263157894737,2.072368421052632,4.769736842105264,0.1644736842105263,0.0328947368421052,0.0657894736842105,0.986842105263158,0.493421052631579,0.1973684210526315,0.493421052631579,0.2960526315789474,0.3289473684210526,1.1513157894736843,0.8223684210526316,1.480263157894737,0.2960526315789474,1.1842105263157896,0.3947368421052631,1.381578947368421,2.171052631578948,0.0328947368421052,TIM KLEINDIENST,TIM KLEINDIENST_1995,17000000.0,Borussia Mönchengladbach,Bundesliga,https://www.transfermarkt.com/tim-kleindienst/profil/spieler/193033,FW,0,0,Goals Scorers / Finishers,0.8522519,5.901374,0.652803890616293,1
1946,Tim Oermann,de GER,DF,20,2003,29,26,2213,24.6,0.0,0.08,0.08,0.0,0.08,0.01,0.02,0.03,0.01,0.03,0.6097560975609756,2.4796747967479678,0.6504065040650406,0.0,0.0,0.0,2.032520325203252,1.260162601626016,1.016260162601626,0.8536585365853658,0.1626016260162601,1.056910569105691,1.7479674796747966,0.6910569105691057,1.3008130081300813,0.6504065040650406,0.6504065040650406,0.8943089430894309,2.926829268292683,2.6016260162601625,0.0,TIM OERMANN,TIM OERMANN_2003,5000000.0,Bayer 04 Leverkusen,Bundesliga,https://www.transfermarkt.com/tim-oermann/profil/spieler/696164,DF,3,-1,Hybrid Players,8.70876,6.7151523,0.0,0
2411,Tim Siersleben,de GER,DF,24,2000,16,14,1182,13.1,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,0.6106870229007634,2.366412213740458,0.916030534351145,0.3053435114503817,0.0,0.0,1.6030534351145038,1.068702290076336,0.916030534351145,0.6106870229007634,0.0763358778625954,0.5343511450381679,1.297709923664122,0.7633587786259542,1.450381679389313,0.4580152671755725,0.9923664122137404,1.5267175572519085,3.1297709923664123,5.038167938931298,0.0,TIM SIERSLEBEN,TIM SIERSLEBEN_2000,2000000.0,1.FC Heidenheim 1846,Bundesliga,https://www.transfermarkt.com/tim-siersleben/profil/spieler/337092,DF,3,1,Traditional Centre Backs / Blockers ,9.124973,7.1587706,0.7219519164025723,2
2443,Tim Skarke,de GER,"FW,MF",27,1996,33,11,1164,12.9,0.0,0.15,0.15,0.0,0.15,0.16,0.09,0.25,0.16,0.25,2.0155038759689923,1.937984496124031,7.441860465116279,0.0775193798449612,0.0,0.0,1.0852713178294573,0.8527131782945736,0.3875968992248061,0.6201550387596899,0.0775193798449612,0.7751937984496123,1.4728682170542635,0.6976744186046512,0.5426356589147286,0.0,0.5426356589147286,0.3875968992248061,1.4728682170542635,1.317829457364341,0.0,TIM SKARKE,TIM SKARKE_1996,2000000.0,1.FC Union Berlin,Bundesliga,https://www.transfermarkt.com/tim-skarke/profil/spieler/287920,FW,4,-1,Hybrid Players,3.668439,6.015353,0.0,0
268,Timo Becker,de GER,DF,27,1997,30,28,2445,27.2,0.0,0.07,0.07,0.0,0.07,0.05,0.03,0.08,0.05,0.08,1.0294117647058825,2.0955882352941178,1.397058823529412,0.0735294117647058,0.0,0.0,1.9485294117647056,1.2132352941176472,1.4338235294117647,0.3308823529411764,0.1838235294117647,1.25,1.6911764705882353,0.4411764705882353,1.1029411764705883,0.625,0.4779411764705882,0.625,2.573529411764706,4.044117647058823,0.0367647058823529,TIMO BECKER,TIMO BECKER_1997,1500000.0,FC Schalke 04,Bundesliga,https://www.transfermarkt.com/timo-becker/profil/spieler/282349,DF,3,-1,Hybrid Players,8.4470415,7.50701,0.0,0
2762,Timo Werner,de GER,"FW,MF",28,1996,18,4,516,5.7,0.0,0.52,0.52,0.0,0.52,0.17,0.44,0.61,0.17,0.61,7.368421052631579,5.263157894736842,15.614035087719298,0.0,0.0,0.0,1.0526315789473684,0.7017543859649122,0.5263157894736842,0.5263157894736842,0.0,0.5263157894736842,2.280701754385965,1.7543859649122806,1.7543859649122806,0.175438596491228,1.5789473684210529,0.175438596491228,1.2280701754385963,1.2280701754385963,0.0,TIMO WERNER,TIMO WERNER_1996,7000000.0,San Jose Earthquakes,Premier League,https://www.transfermarkt.com/timo-werner/profil/spieler/170527,FW,2,4,Wingers / Ball Carriers,1.3051177,3.9843009,0.7721266540786839,5
2076,Timothee Pembele,fr FRA,DF,21,2002,20,12,1113,12.4,0.08,0.0,0.08,0.08,0.08,0.1,0.01,0.11,0.1,0.11,2.177419354838709,3.467741935483871,3.548387096774193,0.2419354838709677,0.0,0.0,2.419354838709677,1.7741935483870968,1.3709677419354838,0.7258064516129032,0.3225806451612903,1.129032258064516,1.8548387096774197,0.7258064516129032,1.2903225806451613,0.4032258064516129,0.8870967741935484,0.8870967741935484,3.306451612903225,3.3870967741935485,0.0,TIMOTHEE PEMBELE,TIMOTHEE PEMBELE_2002,2500000.0,Le Havre AC,Ligue 1,https://www.transfermarkt.com/timothee-pembele/profil/spieler/538998,DF,1,5,Fullback / Wingbacks / Overlappers,7.72959,5.973006,0.7983906979928889,6
505,Timothy Castagne,be BEL,DF,28,1995,24,17,1649,18.3,0.0,0.05,0.05,0.0,0.05,0.02,0.07,0.09,0.02,0.09,0.9289617486338796,3.3879781420765025,3.66120218579235,0.0546448087431694,0.0,0.0,2.513661202185792,1.5846994535519126,1.530054644808743,0.819672131147541,0.1639344262295081,1.4207650273224044,2.459016393442623,1.0382513661202186,0.819672131147541,0.3278688524590163,0.4918032786885246,1.2021857923497268,3.715846994535519,4.53551912568306,0.0,TIMOTHY CASTAGNE,TIMOTHY CASTAGNE_1995,13000000.0,Fulham FC,Premier League,https://www.transfermarkt.com/timothy-castagne/profil/spieler/262226,DF,1,3,Ball Winners / Enforcers / Press Specialists,8.362742,4.351903,0.7406252650338302,4
2752,Timothy Weah,us USA,"DF,FW",24,2000,30,18,1638,18.2,0.27,0.11,0.38,0.27,0.38,0.19,0.09,0.28,0.19,0.28,2.4725274725274726,3.076923076923077,6.593406593406594,0.2197802197802197,0.0,0.0,1.978021978021978,1.043956043956044,0.8241758241758242,0.7142857142857143,0.4395604395604395,0.7692307692307693,1.3736263736263736,0.6043956043956045,1.3736263736263736,0.2197802197802197,1.153846153846154,0.7692307692307693,2.7472527472527477,1.4835164835164836,0.1098901098901098,TIMOTHY WEAH,TIMOTHY WEAH_2000,17000000.0,Olympique Marseille,Serie A,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846,DF,4,-1,Hybrid Players,2.9141893,5.6218023,0.0,0
1303,Tino Kadewere,zw ZIM,"MF,FW",28,1996,12,6,512,5.7,0.18,0.35,0.53,0.18,0.53,0.3,0.17,0.47,0.3,0.47,0.8771929824561403,3.333333333333333,4.7368421052631575,0.175438596491228,0.0,0.0,2.456140350877193,1.4035087719298245,0.8771929824561403,0.5263157894736842,1.0526315789473684,1.0526315789473684,2.280701754385965,1.2280701754385963,0.5263157894736842,0.0,0.5263157894736842,1.0526315789473684,3.508771929824561,1.4035087719298245,0.0,TINO KADEWERE,TINO KADEWERE_1996,2500000.0,Aris Thessaloniki,Ligue 1,https://www.transfermarkt.com/tino-kadewere/profil/spieler/384060,MF,2,6,Box-box / All rounder,5.011152,4.191705,0.9358286309473629,7
336,Tom Bischof,de GER,"MF,FW",19,2005,31,30,2559,28.4,0.18,0.07,0.25,0.18,0.25,0.08,0.13,0.21,0.08,0.21,1.6549295774647887,4.859154929577465,3.591549295774648,0.176056338028169,0.0,0.0,3.3450704225352115,1.866197183098592,1.267605633802817,1.5845070422535212,0.4929577464788732,1.4084507042253522,2.711267605633803,1.3028169014084507,2.323943661971831,0.3873239436619718,1.9366197183098592,1.0563380281690142,4.401408450704226,1.866197183098592,0.0352112676056338,TOM BISCHOF,TOM BISCHOF_2005,30000000.0,Bayern Munich,Bundesliga,https://www.transfermarkt.com/tom-bischof/profil/spieler/822959,MF,1,3,Ball Winners / Enforcers / Press Specialists,7.1406507,3.3177197,0.7987658798942666,4
434,Tom Cairney,sct SCO,MF,33,1991,25,3,628,7.0,0.29,0.0,0.29,0.29,0.29,0.11,0.15,0.26,0.11,0.26,2.571428571428572,7.571428571428571,4.714285714285714,0.4285714285714285,0.1428571428571428,0.0,1.8571428571428568,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.5714285714285714,1.0,0.4285714285714285,1.0,0.1428571428571428,0.8571428571428571,0.5714285714285714,2.4285714285714284,0.4285714285714285,0.1428571428571428,TOM CAIRNEY,TOM CAIRNEY_1991,1500000.0,Fulham FC,Premier League,https://www.transfermarkt.com/tom-cairney/profil/spieler/123275,MF,4,-1,Hybrid Players,4.34182,4.6262126,0.0,0
1415,Tom Krauß,de GER,MF,23,2001,14,13,1077,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,1.3333333333333333,7.0,1.6666666666666667,0.1666666666666666,0.0,0.0,2.9166666666666665,1.5,1.6666666666666667,1.0833333333333333,0.1666666666666666,1.5833333333333333,3.1666666666666665,1.5833333333333333,2.1666666666666665,0.1666666666666666,2.0,0.9166666666666666,3.8333333333333335,1.5833333333333333,0.0833333333333333,TOM KRAU?,TOM KRAU?_2001,4000000.0,1.FC Köln,Bundesliga,https://www.transfermarkt.com/tom-krauss/profil/spieler/405687,MF,1,3,Ball Winners / Enforcers / Press Specialists,7.1414204,3.3635974,0.8193756652480968,4
1530,Tom Louchet,fr FRA,"DF,MF",21,2003,22,7,775,8.6,0.12,0.0,0.12,0.12,0.12,0.09,0.14,0.22,0.09,0.22,2.2093023255813957,4.186046511627907,4.302325581395349,0.1162790697674418,0.0,0.0,3.1395348837209305,1.976744186046512,1.976744186046512,0.5813953488372093,0.5813953488372093,1.976744186046512,2.674418604651163,0.6976744186046512,1.3953488372093024,0.4651162790697674,0.9302325581395348,2.0930232558139537,5.232558139534884,2.3255813953488373,0.0,TOM LOUCHET,TOM LOUCHET_2003,2500000.0,OGC Nice,Ligue 1,https://www.transfermarkt.com/tom-louchet/profil/spieler/750904,DF,1,3,Ball Winners / Enforcers / Press Specialists,7.6323013,3.6816301,1.0,4
